Theta in X-Y plane [radians]     Phi from X-Y plane [radians]      Area [m^2]
0.000000e+00 -5.235988e-02 8.865093e-01
1.745329e-03 -5.235988e-02 8.865413e-01
3.490659e-03 -5.235988e-02 8.865537e-01
5.235988e-03 -5.235988e-02 8.867865e-01
6.981317e-03 -5.235988e-02 8.868989e-01
8.726646e-03 -5.235988e-02 8.867651e-01
1.047198e-02 -5.235988e-02 8.868595e-01
1.221730e-02 -5.235988e-02 8.870085e-01
1.396263e-02 -5.235988e-02 8.871307e-01
1.570796e-02 -5.235988e-02 8.872191e-01
1.745329e-02 -5.235988e-02 8.872157e-01
1.919862e-02 -5.235988e-02 8.873027e-01
2.094395e-02 -5.235988e-02 8.873852e-01
2.268928e-02 -5.235988e-02 8.874098e-01
2.443461e-02 -5.235988e-02 8.875166e-01
2.617994e-02 -5.235988e-02 8.875325e-01
2.792527e-02 -5.235988e-02 8.877366e-01
2.967060e-02 -5.235988e-02 8.881041e-01
3.141593e-02 -5.235988e-02 8.888885e-01
3.316126e-02 -5.235988e-02 8.897557e-01
3.490659e-02 -5.235988e-02 8.909474e-01
3.665191e-02 -5.235988e-02 8.923954e-01
3.839724e-02 -5.235988e-02 8.938821e-01
4.014257e-02 -5.235988e-02 8.954584e-01
4.188790e-02 -5.235988e-02 8.969412e-01
4.363323e-02 -5.235988e-02 8.984394e-01
4.537856e-02 -5.235988e-02 8.998392e-01
4.712389e-02 -5.235988e-02 9.012631e-01
4.886922e-02 -5.235988e-02 9.026348e-01
5.061455e-02 -5.235988e-02 9.039733e-01
5.235988e-02 -5.235988e-02 9.084454e-01
0.000000e+00 -4.886922e-02 8.713593e-01
1.745329e-03 -4.886922e-02 8.714034e-01
3.490659e-03 -4.886922e-02 8.714061e-01
5.235988e-03 -4.886922e-02 8.716411e-01
6.981317e-03 -4.886922e-02 8.717505e-01
8.726646e-03 -4.886922e-02 8.716001e-01
1.047198e-02 -4.886922e-02 8.717167e-01
1.221730e-02 -4.886922e-02 8.718702e-01
1.396263e-02 -4.886922e-02 8.719924e-01
1.570796e-02 -4.886922e-02 8.720822e-01
1.745329e-02 -4.886922e-02 8.720847e-01
1.919862e-02 -4.886922e-02 8.721586e-01
2.094395e-02 -4.886922e-02 8.722438e-01
2.268928e-02 -4.886922e-02 8.722641e-01
2.443461e-02 -4.886922e-02 8.724407e-01
2.617994e-02 -4.886922e-02 8.728167e-01
2.792527e-02 -4.886922e-02 8.735340e-01
2.967060e-02 -4.886922e-02 8.743806e-01
3.141593e-02 -4.886922e-02 8.756319e-01
3.316126e-02 -4.886922e-02 8.769933e-01
3.490659e-02 -4.886922e-02 8.785677e-01
3.665191e-02 -4.886922e-02 8.801142e-01
3.839724e-02 -4.886922e-02 8.815137e-01
4.014257e-02 -4.886922e-02 8.830482e-01
4.188790e-02 -4.886922e-02 8.844800e-01
4.363323e-02 -4.886922e-02 8.858950e-01
4.537856e-02 -4.886922e-02 8.872490e-01
4.712389e-02 -4.886922e-02 8.886014e-01
4.886922e-02 -4.886922e-02 8.928364e-01
5.061455e-02 -4.886922e-02 8.978275e-01
5.061455e-02 -4.886922e-02 8.978275e-01
5.235988e-02 -4.886922e-02 9.028956e-01
0.000000e+00 -4.537856e-02 8.567960e-01
1.745329e-03 -4.537856e-02 8.568388e-01
3.490659e-03 -4.537856e-02 8.568550e-01
5.235988e-03 -4.537856e-02 8.570771e-01
6.981317e-03 -4.537856e-02 8.571786e-01
8.726646e-03 -4.537856e-02 8.570330e-01
1.047198e-02 -4.537856e-02 8.571587e-01
1.221730e-02 -4.537856e-02 8.573178e-01
1.396263e-02 -4.537856e-02 8.574397e-01
1.570796e-02 -4.537856e-02 8.575121e-01
1.745329e-02 -4.537856e-02 8.575172e-01
