Theta in X-Y plane [radians]     Phi from X-Y plane [radians]      Area [m^2]
0.000000e+00 0.000000e+00 1.064957e-01
1.745329e-03 0.000000e+00 1.067048e-01
3.490659e-03 0.000000e+00 1.069136e-01
5.235988e-03 0.000000e+00 1.070518e-01
6.981317e-03 0.000000e+00 1.072601e-01
8.726646e-03 0.000000e+00 1.074681e-01
1.047198e-02 0.000000e+00 1.076054e-01
1.221730e-02 0.000000e+00 1.078130e-01
1.396263e-02 0.000000e+00 1.080202e-01
1.570796e-02 0.000000e+00 1.082272e-01
1.745329e-02 0.000000e+00 1.083633e-01
1.919862e-02 0.000000e+00 1.085698e-01
2.094395e-02 0.000000e+00 1.087760e-01
2.268928e-02 0.000000e+00 1.089112e-01
2.443461e-02 0.000000e+00 1.091166e-01
2.617994e-02 0.000000e+00 1.093222e-01
2.792527e-02 0.000000e+00 1.094566e-01
2.967060e-02 0.000000e+00 1.096614e-01
3.141593e-02 0.000000e+00 1.098657e-01
3.316126e-02 0.000000e+00 1.099993e-01
3.490659e-02 0.000000e+00 1.102037e-01
3.665191e-02 0.000000e+00 1.104077e-01
3.839724e-02 0.000000e+00 1.106107e-01
4.014257e-02 0.000000e+00 1.107325e-01
4.188790e-02 0.000000e+00 1.109434e-01
4.363323e-02 0.000000e+00 1.111469e-01
4.537856e-02 0.000000e+00 1.112786e-01
4.712389e-02 0.000000e+00 1.114807e-01
4.886922e-02 0.000000e+00 1.116823e-01
5.061455e-02 0.000000e+00 1.118125e-01
5.235988e-02 0.000000e+00 1.120139e-01
0.000000e+00 1.745329e-03 1.078905e-01
1.745329e-03 1.745329e-03 1.079945e-01
3.490659e-03 1.745329e-03 1.081112e-01
5.235988e-03 1.745329e-03 1.082493e-01
6.981317e-03 1.745329e-03 1.084570e-01
8.726646e-03 1.745329e-03 1.086646e-01
1.047198e-02 1.745329e-03 1.088017e-01
1.221730e-02 1.745329e-03 1.090087e-01
1.396263e-02 1.745329e-03 1.092154e-01
1.570796e-02 1.745329e-03 1.094219e-01
