#CHAMP RSM parameters

#beta[6][7]
2.0253000000e-01 2.0288000000e-04 4.7757000000e-01 1.3396000000e-02 2.8069000000e-01 2.2685000000e-01 2.8189000000e+00 
1.7787000000e-01 5.9501000000e-04 3.6120000000e-01 1.1148000000e-01 3.2322000000e-01 2.5043000000e-01 3.1877000000e+00 
1.3016000000e-01 1.1787000000e-03 2.2314000000e-01 4.3327000000e-01 3.4305000000e-01 3.0174000000e-01 3.4321000000e+00 
1.3473000000e-01 7.7160000000e-04 1.5332000000e-01 5.2483000000e-01 3.8492000000e-01 3.2803000000e-01 3.3463000000e+00 
1.3593000000e-01 1.7375000000e-03 2.0338000000e-01 3.8486000000e-01 3.9902000000e-01 2.7336000000e-01 3.0701000000e+00 
1.2024000000e-01 1.0854000000e-03 1.3479000000e-01 5.4395000000e-01 3.6043000000e-01 3.3774000000e-01 3.2480000000e+00 

#xmin[6][7]
5.5019000000e+03 1.0024000000e+02 2.0039000000e+02 3.8501000000e-04 2.1554000000e-04 5.0639000000e-05 -5.2234000000e-02 
5.5036000000e+03 1.0018000000e+02 2.0097000000e+02 5.5120000000e-04 2.6022000000e-04 1.2940000000e-05 -5.2321000000e-02 
5.5196000000e+03 1.0013000000e+02 2.0078000000e+02 1.3462000000e-04 5.5814000000e-04 4.4658000000e-05 -5.2232000000e-02 
5.5014000000e+03 1.0007000000e+02 2.0164000000e+02 4.9512000000e-04 2.2133000000e-04 4.8311000000e-05 -5.2252000000e-02 
5.5084000000e+03 1.0030000000e+02 2.0113000000e+02 9.6222000000e-04 6.9866000000e-04 5.5812000000e-05 -5.2347000000e-02 
5.5023000000e+03 1.0036000000e+02 2.0099000000e+02 9.7627000000e-04 6.1615000000e-04 3.0675000000e-05 -5.2341000000e-02 

#xrange[6][7]
3.9821000000e+03 3.9949000000e+02 1.7988000000e+03 9.9904000000e-01 9.9973000000e-01 5.2164000000e-02 1.0456000000e-01 
3.9947000000e+03 3.9951000000e+02 1.7986000000e+03 9.9881000000e-01 9.9937000000e-01 5.2332000000e-02 1.0454000000e-01 
3.9791000000e+03 3.9954000000e+02 1.7992000000e+03 9.9925000000e-01 9.9943000000e-01 5.2216000000e-02 1.0455000000e-01 
3.9933000000e+03 3.9970000000e+02 1.7967000000e+03 9.9901000000e-01 9.9902000000e-01 5.2296000000e-02 1.0422000000e-01 
3.9902000000e+03 3.9956000000e+02 1.7986000000e+03 9.9894000000e-01 9.9857000000e-01 5.2296000000e-02 1.0463000000e-01 
3.9961000000e+03 3.9964000000e+02 1.7984000000e+03 9.9875000000e-01 9.9855000000e-01 5.2288000000e-02 1.0468000000e-01 

#mean[6]
4.7461000000e+00 3.0764000000e+00 2.3755000000e+00 2.1529000000e+00 2.3175000000e+00 2.1251000000e+00 

#sd[6]
1.9891000000e+00 1.0602000000e+00 6.3603000000e-01 4.9123000000e-01 5.7914000000e-01 4.7777000000e-01 

#lamz[6]
3.0986000000e-01 3.1253000000e-01 3.1291000000e-01 3.1226000000e-01 3.1458000000e-01 3.1248000000e-01 

#lamws[6]
9.1268000000e+03 7.1737000000e+03 4.2247000000e+03 2.9123000000e+03 3.7978000000e+03 2.7447000000e+03 

#x[6][1000][7]
#H
6.1858000000e-01 2.4658000000e-01 2.0130000000e-01 9.7358000000e-01 9.4491000000e-01 5.4263000000e-01 4.3143000000e-01 
9.3146000000e-01 5.7536000000e-01 4.6446000000e-01 6.5611000000e-01 5.2351000000e-01 8.0963000000e-01 7.1595000000e-01 
9.1855000000e-01 4.6796000000e-01 3.3871000000e-01 7.5357000000e-01 5.9914000000e-01 5.4402000000e-02 3.3902000000e-01 
8.0114000000e-01 4.1544000000e-01 2.3918000000e-01 2.8998000000e-01 4.0422000000e-01 9.1459000000e-01 5.6483000000e-01 
5.1432000000e-01 9.7342000000e-01 9.4920000000e-01 3.4520000000e-01 7.0565000000e-01 5.3747000000e-01 1.5953000000e-01 
6.8098000000e-01 2.3122000000e-01 5.3346000000e-01 4.4029000000e-01 3.7191000000e-01 5.1459000000e-01 3.6450000000e-01 
6.1780000000e-01 8.2815000000e-01 2.4921000000e-01 6.2382000000e-01 3.8196000000e-01 4.8264000000e-01 5.7599000000e-01 
1.1874000000e-01 3.4094000000e-01 8.4103000000e-01 1.4963000000e-01 9.4884000000e-01 3.5274000000e-02 9.1069000000e-01 
8.3959000000e-01 7.3519000000e-01 7.9763000000e-01 9.0160000000e-01 5.0325000000e-01 2.9494000000e-01 9.3941000000e-01 
1.5199000000e-01 7.1204000000e-01 9.8720000000e-01 3.0903000000e-01 6.6741000000e-01 2.1457000000e-01 3.3074000000e-01 
6.1833000000e-02 4.4913000000e-01 1.4520000000e-01 7.6469000000e-01 3.5179000000e-01 6.7029000000e-01 9.6251000000e-01 
8.1994000000e-02 2.5337000000e-02 3.6510000000e-01 9.0666000000e-01 8.0834000000e-02 7.2446000000e-01 8.8085000000e-04 
7.8920000000e-01 5.4047000000e-01 3.4666000000e-01 5.7603000000e-02 1.3834000000e-01 7.5526000000e-01 4.6837000000e-01 
9.6407000000e-01 5.0032000000e-01 5.7662000000e-01 3.4367000000e-01 6.8838000000e-01 9.4977000000e-01 8.0659000000e-01 
4.8694000000e-01 4.9760000000e-01 7.0257000000e-01 2.3560000000e-01 4.2256000000e-01 6.7908000000e-01 8.6696000000e-01 
5.4835000000e-01 9.8477000000e-01 6.8699000000e-02 6.8484000000e-01 8.2743000000e-01 7.9855000000e-01 1.2675000000e-01 
